Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Lambton Baby Point,43.65932083127149,-79.49751281731301,Fiddler's Dell Bar & Grill,43.65846262131906,-79.48800607688395,Bar
Lambton Baby Point,43.65932083127149,-79.49751281731301,Danier Leather Factory Outlet,43.666856475320635,-79.4969856140433,Clothing Store
Lambton Baby Point,43.65932083127149,-79.49751281731301,Lessard Park,43.65384332301876,-79.49015277318816,Playground
Lambton Baby Point,43.65932083127149,-79.49751281731301,Lambton-Kingsway Park,43.65708490159558,-79.5081446552562,Park
Lambton Baby Point,43.65932083127149,-79.49751281731301,Golden Gecko Coffee,43.65597,-79.48734,Café
Lambton Baby Point,43.65932083127149,-79.49751281731301,Lambton Arena,43.664771399024815,-79.50599518243155,Skating Rink
Lambton Baby Point,43.65932083127149,-79.49751281731301,El Arriero Restaurante,43.655843,-79.487184,Latin American Restaurant
Lambton Baby Point,43.65932083127149,-79.49751281731301,Los Arrieros,43.65559284605353,-79.48702812194824,South American Restaurant
Lambton Baby Point,43.65932083127149,-79.49751281731301,Humber River Recreational Trail,43.664562096916846,-79.50688594237758,Trail
Lambton Baby Point,43.65932083127149,-79.49751281731301,Camp,43.65516029673073,-79.48697089772627,Restaurant
Lansing-Westgate,43.754631042716795,-79.424201965313,Earl Bales Ski and Snowboard Centre,43.75263075010656,-79.4318654481669,Ski Chalet
Lansing-Westgate,43.754631042716795,-79.424201965313,Earl Bales Park,43.75304340101652,-79.43622849867882,Park
Lansing-Westgate,43.754631042716795,-79.424201965313,Earl Bales Dog Park,43.75570002125429,-79.43087266680428,Dog Run
Lansing-Westgate,43.754631042716795,-79.424201965313,Gwendolen Park,43.75396305888482,-79.41999427669288,Park
Lansing-Westgate,43.754631042716795,-79.424201965313,North York Ski Centre,43.752711265290976,-79.43195314152754,Ski Area
Lansing-Westgate,43.754631042716795,-79.424201965313,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
Lansing-Westgate,43.754631042716795,-79.424201965313,Earl Bales Community Centre,43.75444702374619,-79.43490964360893,Community Center
Lawrence Park North,43.72829818727161,-79.40641784613001,For The Win Cafe,43.72863603182458,-79.40325519626327,Bubble Tea Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,T-buds,43.73124701494562,-79.4036403714984,Tea Room
Lawrence Park North,43.72829818727161,-79.40641784613001,Bobbette & Belle,43.73133877297435,-79.40376944766918,Bakery
Lawrence Park North,43.72829818727161,-79.40641784613001,STACK,43.72931098021923,-79.40324105170586,BBQ Joint
Lawrence Park North,43.72829818727161,-79.40641784613001,Shinobu by Maki Sushi,43.73256202476285,-79.40414749141355,Japanese Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,The Burger Cellar,43.73236191776462,-79.4038935868189,Burger Joint
Lawrence Park North,43.72829818727161,-79.40641784613001,Mastermind Toys,43.73204616747319,-79.40414098942678,Toy / Game Store
Lawrence Park North,43.72829818727161,-79.40641784613001,The Burger's Priest,43.732505492980685,-79.40410339243799,Burger Joint
Lawrence Park North,43.72829818727161,-79.40641784613001,Menchies Frozen Yogurt,43.72833594585155,-79.40317327113762,Ice Cream Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,The Belly Buster Submarines,43.73374302183267,-79.40439018944329,Sandwich Place
Lawrence Park North,43.72829818727161,-79.40641784613001,the sushi bar,43.73181562279041,-79.40379017911593,Sushi Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,The Rolling Pin,43.73331525365337,-79.40431753142141,Bakery
Lawrence Park North,43.72829818727161,-79.40641784613001,Starbucks,43.72982,-79.40365,Coffee Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,Yonge Sushi,43.733181795539736,-79.40432284207976,Sushi Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,Shoushin,43.73138018653297,-79.40396058978317,Sushi Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,Starbucks,43.724878,-79.40249,Coffee Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,Aroma Espresso Bar,43.73119302623775,-79.40367759576215,Café
Lawrence Park North,43.72829818727161,-79.40641784613001,Riz North,43.730791502496054,-79.40371860011433,Asian Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
Lawrence Park North,43.72829818727161,-79.40641784613001,The Bagel House,43.7283374321573,-79.4180892175865,Bagel Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,Tutto Pronto,43.72823508097344,-79.41808634471838,Italian Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,Alexander Muir Memorial Gardens,43.72131498723094,-79.40082168480554,Garden
Lawrence Park North,43.72829818727161,-79.40641784613001,Patisserie Sebastien,43.73080662573705,-79.40382316180315,Bakery
Lawrence Park North,43.72829818727161,-79.40641784613001,The Abbot,43.73171144972793,-79.40390764757474,Pub
Lawrence Park North,43.72829818727161,-79.40641784613001,Games Workshop,43.72899462802187,-79.40309229421057,Hobby Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,Loblaws,43.73525,-79.404517,Grocery Store
Lawrence Park North,43.72829818727161,-79.40641784613001,Hazel's Diner,43.73253478307487,-79.40410775579386,Diner
Lawrence Park North,43.72829818727161,-79.40641784613001,Pusateri's Fine Foods,43.722748,-79.415507,Gourmet Shop
Lawrence Park North,43.72829818727161,-79.40641784613001,Shichimi Sushi,43.72888125625912,-79.4031682620572,Sushi Restaurant
Lawrence Park North,43.72829818727161,-79.40641784613001,Gamberoni,43.72951504502395,-79.40347684255251,Italian Restaurant
Lawrence Park South,43.718528747571604,-79.405738830513,Sheridan Nurseries,43.71900479624233,-79.40050025384096,Flower Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Alexander Muir Memorial Gardens,43.72131498723094,-79.40082168480554,Garden
Lawrence Park South,43.718528747571604,-79.405738830513,Himalayan Java,43.713486181375714,-79.39981137215881,Café
Lawrence Park South,43.718528747571604,-79.405738830513,Sign of the Skier,43.71939547570994,-79.40123398131982,Sporting Goods Shop
Lawrence Park South,43.718528747571604,-79.405738830513,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
Lawrence Park South,43.718528747571604,-79.405738830513,Nailsense,43.71746731916717,-79.40065341489495,Spa
Lawrence Park South,43.718528747571604,-79.405738830513,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Douce France,43.7115544338723,-79.3993940377493,Bakery
Lawrence Park South,43.718528747571604,-79.405738830513,Starbucks,43.711039,-79.398924,Coffee Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
Lawrence Park South,43.718528747571604,-79.405738830513,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
Lawrence Park South,43.718528747571604,-79.405738830513,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
Lawrence Park South,43.718528747571604,-79.405738830513,Classico Louie's Pizzeria,43.71331640391565,-79.39968361029854,Pizza Place
Lawrence Park South,43.718528747571604,-79.405738830513,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
Lawrence Park South,43.718528747571604,-79.405738830513,Starbucks,43.724878,-79.40249,Coffee Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Starbucks,43.71559,-79.40045,Coffee Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Pusateri's Fine Foods,43.722748,-79.415507,Gourmet Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Sushi Shop,43.713861,-79.400093,Restaurant
Lawrence Park South,43.718528747571604,-79.405738830513,lululemon,43.7134783384539,-79.4000817882245,Sporting Goods Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
Lawrence Park South,43.718528747571604,-79.405738830513,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
Lawrence Park South,43.718528747571604,-79.405738830513,Sport Chek Yonge Street,43.71286036122824,-79.39961123505314,Sporting Goods Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Good Bite Restaurant,43.71144896644362,-79.39934257487279,Diner
Lawrence Park South,43.718528747571604,-79.405738830513,La Bohème,43.71167599695102,-79.39935123848237,Café
Lawrence Park South,43.718528747571604,-79.405738830513,Starbucks,43.722613,-79.415308,Coffee Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Beauty Boutique by Shoppers Drug Mart,43.722525,-79.41612,Cosmetics Shop
Lawrence Park South,43.718528747571604,-79.405738830513,Shoppers Drug Mart,43.722525,-79.41612,Pharmacy
Lawrence Park South,43.718528747571604,-79.405738830513,Pizza Hut,43.723062,-79.416155,Pizza Place
Lawrence Park South,43.718528747571604,-79.405738830513,Otter Creek Skating Park,43.72102020325752,-79.40982802200654,Skating Rink
Lawrence Park South,43.718528747571604,-79.405738830513,St. Clements - Yonge Parkette,43.71206179547874,-79.40425523454469,Park
Leaside-Bennington,43.700710296671495,-79.367576599113,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Kamasutra,43.7039912915598,-79.37459682773826,Indian Restaurant
Leaside-Bennington,43.700710296671495,-79.367576599113,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Leaside Curling Club,43.70115660288897,-79.3607668632099,Curling Ice
Leaside-Bennington,43.700710296671495,-79.367576599113,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
Leaside-Bennington,43.700710296671495,-79.367576599113,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Millwood Melt,43.70313548357126,-79.36337749596078,Sandwich Place
Leaside-Bennington,43.700710296671495,-79.367576599113,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
Leaside-Bennington,43.700710296671495,-79.367576599113,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Longo's,43.70643262604979,-79.35975310254634,Supermarket
Leaside-Bennington,43.700710296671495,-79.367576599113,Leaside Memorial Gardens,43.70245739309342,-79.36094267840184,Skating Rink
Leaside-Bennington,43.700710296671495,-79.367576599113,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
Leaside-Bennington,43.700710296671495,-79.367576599113,lit espresso,43.704438791101126,-79.37458987723409,Café
Leaside-Bennington,43.700710296671495,-79.367576599113,Sophie’s,43.706327,-79.375429,Diner
Leaside-Bennington,43.700710296671495,-79.367576599113,The Bagel House,43.704923370250704,-79.37491799978652,Bagel Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
Leaside-Bennington,43.700710296671495,-79.367576599113,Loblaws,43.696442,-79.370717,Grocery Store
Leaside-Bennington,43.700710296671495,-79.367576599113,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
Leaside-Bennington,43.700710296671495,-79.367576599113,Crothers' Woods,43.697723233185705,-79.35980823636636,Trail
Leaside-Bennington,43.700710296671495,-79.367576599113,De La Mer,43.705120753864556,-79.37485094933457,Fish Market
Leaside-Bennington,43.700710296671495,-79.367576599113,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
Leaside-Bennington,43.700710296671495,-79.367576599113,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
Leaside-Bennington,43.700710296671495,-79.367576599113,Five Guys,43.70563811973093,-79.36121130859895,Burger Joint
Leaside-Bennington,43.700710296671495,-79.367576599113,Starbucks,43.70519,-79.37476,Coffee Shop
Leaside-Bennington,43.700710296671495,-79.367576599113,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
Leaside-Bennington,43.700710296671495,-79.367576599113,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
Little Portugal,43.6474800109715,-79.4290313721301,Easy Tiger,43.64961926577923,-79.43022426256454,Boutique
Little Portugal,43.6474800109715,-79.4290313721301,Imanishi Japanese Kitchen,43.649545622254195,-79.42655051598773,Japanese Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Antler,43.64965241606716,-79.43054140300441,Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Tucana Coffee,43.6495488504571,-79.42914711069847,Coffee Shop
Little Portugal,43.6474800109715,-79.4290313721301,Sukho Thai,43.64964167678855,-79.43025432767807,Thai Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Fix,43.64495345328441,-79.42827061229447,Café
Little Portugal,43.6474800109715,-79.4290313721301,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,McCormick Park,43.64542110904409,-79.42885759466284,Park
Little Portugal,43.6474800109715,-79.4290313721301,The Loveless,43.6496316668019,-79.42976761098123,Café
Little Portugal,43.6474800109715,-79.4290313721301,Enoteca Sociale,43.64953524380918,-79.42579173923497,Italian Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Midfield Wine Bar & Tavern,43.64965891674471,-79.42992801693356,Wine Bar
Little Portugal,43.6474800109715,-79.4290313721301,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
Little Portugal,43.6474800109715,-79.4290313721301,Pursuit OCR,43.644600302347314,-79.42959026910208,Athletics & Sports
Little Portugal,43.6474800109715,-79.4290313721301,The Federal,43.64966292229827,-79.43006581758533,Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,lebel & crowe,43.64964678729659,-79.43167885033662,Health & Beauty Service
Little Portugal,43.6474800109715,-79.4290313721301,Hanmoto,43.649505301973576,-79.42276783144736,Asian Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
Little Portugal,43.6474800109715,-79.4290313721301,Royale's Luncheonette,43.64960953299312,-79.42933727245304,Sandwich Place
Little Portugal,43.6474800109715,-79.4290313721301,Ufficio,43.649439390888254,-79.42301401069709,Italian Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Mabel's Bakery,43.6429364231403,-79.4249613238037,Bakery
Little Portugal,43.6474800109715,-79.4290313721301,The Drake Hotel,43.643053109083745,-79.42458878182543,Hotel
Little Portugal,43.6474800109715,-79.4290313721301,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,The Beaver Café,43.64272526259587,-79.42641644740938,Café
Little Portugal,43.6474800109715,-79.4290313721301,Plentea Tea Bar,43.642064,-79.428805,Tea Room
Little Portugal,43.6474800109715,-79.4290313721301,Lula Lounge,43.64968099159253,-79.43455909186731,Jazz Club
Little Portugal,43.6474800109715,-79.4290313721301,Guu Izakaya,43.641845549029775,-79.43108645308222,Japanese Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Pretty Ugly,43.641818909354356,-79.4303681460792,Cocktail Bar
Little Portugal,43.6474800109715,-79.4290313721301,Tavoos Restaurant,43.65250122477732,-79.43305406736384,Middle Eastern Restaurant
Little Portugal,43.6474800109715,-79.4290313721301,Paris Paris Bar,43.649237,-79.421436,Wine Bar
Little Portugal,43.6474800109715,-79.4290313721301,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
Long Branch,43.593528747571405,-79.532722473113,Starbucks,43.59442736329035,-79.5333842434059,Coffee Shop
Long Branch,43.593528747571405,-79.532722473113,George the Greek,43.59427166095413,-79.53394756473692,Greek Restaurant
Long Branch,43.593528747571405,-79.532722473113,850 Degrees,43.59527578458077,-79.52953747109675,Pizza Place
Long Branch,43.593528747571405,-79.532722473113,Sloppy JOE's,43.59468937034309,-79.5321779388207,Wings Joint
Long Branch,43.593528747571405,-79.532722473113,Busters Fish House,43.59286342322491,-79.54004485440322,Seafood Restaurant
Long Branch,43.593528747571405,-79.532722473113,Thrive Organic Kitchen & Café,43.595229696690275,-79.53041042095201,Café
Long Branch,43.593528747571405,-79.532722473113,Woody's Burgers bar and grill,43.592424147416416,-79.54182508134274,Burger Joint
Long Branch,43.593528747571405,-79.532722473113,Fair Grounds Cafe & Roastery,43.5924650760416,-79.54157876415731,Café
